0,"The weakness will be most evident in the major advanced economies, which are expected to grow at average annual rates between -0.1 and 0.6 per cent in 2009, before gaining strength in the latter part of the year and through 2010."
1,"The decline in interest rates, combined with a somewhat lower Canadian dollar, contributed to a significant easing of monetary conditions."
0,"Notwithstanding the recent pickup in employment, total hours worked are essentially flat, and the share of full-time employment has been trending down."
0,"Consequently, the projected export profile incorporates a modest downward adjustment to reflect this possibility; this initial assumption will be revised once concrete policy measures are announced and enacted."
1,"The economy is now expected to return to full capacity in the second quarter of 2011, one quarter earlier than projected in January."
1,Economic activity has picked up in several other emerging-market economies (EMEs).
1,The main upside risks to inflation relate to the possibility of a stronger-than-anticipated recovery in the global economy.
0,"Nonetheless, some tightening has been reported for smaller firms in the resource sector."
0,Weak external demand (particularly from the euro area) is dampening exports.
0,"Meanwhile, the spread between the prices of West Texas Intermediate (WTI) and Western Canada Select (WCS) has widened sharply."
0,"Government bond yields in a number of advanced economies, where markets are most liquid and which are perceived to be better credit risks, have fallen sharply, with 10-year yields trading at or near all-time record lows."
1,"Accordingly, past depreciation of the Canadian dollar continued to have a substantial impact on consumer prices over the last six months."
1,"Recent indicators, such as resales, housing starts and prices, point to continued momentum."
1,An appreciable part of the surge since 1996 has been due to the introduction of more attractive interest rates paid on demand deposits and to the decline of other short-term interest rates in recent years.
1,"As a result, the economy has moved towards full production capacity more quickly than was expected in April."
1,The degree of economic slack is expected to start shrinking in the second half of 2002 and to disappear through 2003.
0,"On the other hand, commodity producers in Canada face lower prices for oil and non-energy commodities."
1,"Although the pace of recovery in the major European countries, particularly Germany, appears to have moderated around mid-year, economic growth is expected to be well sustained through the end of 1999."
1,"Conditions in global financial markets have improved, on balance, since the release of the January Report."
1,"Financial conditions in Canada, as in the rest of the world generally, have continued the improvement noted in the October Report."
0,"The recovery in the major advanced economies is still expected to be relatively subdued, reflecting ongoing balance sheet adjustments and the gradual withdrawal of fiscal stimulus commencing later this year."
1,"Specifically, consumption will be supported by growing household net worth and a gradual increase in disposable income."
0,Both factors contributed to declining consumer confidence through the first three quarters of 1998.
1,"In emerging-market economies (EMEs), some of the past monetary tightening is being reversed and new fiscal stimulus has been announced."
0,The increased risk premiums that emerged in Canadian interest rates became increasingly worrisome.
1,"Economic activity in other emerging-market economies (EMEs) is projected to pick up, owing to a normalization of financial conditions, more robust growth in foreign demand and further progress on economic reforms."
1,"Energy exports are now projected to grow at an annual average rate of about 1 per cent, compared with about 6 per cent in 2014."
0,This chiefly reflects the easing of demand caused by unusually mild winter weather conditions in North America.
1,"The Canadian economy grew strongly in 2017, and the level of economic activity is now close to capacity."
1,The level of potential output in the fourth quarter of 2017 is estimated to have been 0 .3 per cent higher than assumed in the January Report .
1,Underlying demographic demand and significantly improved affordability are expected to boost residential construction over the projection horizon.
1,"On this news, U.S. market rates rose further."
1,"The rebalancing is supported by a reduction in the U.S. fiscal deficit and policies that support domestic demand growth elsewhere, including ongoing structural reform in Europe and Asia."
0,"Canadian export volumes are projected to decline through 2009, given the weakness of U.S. demand."
0,The Bank already projects a significant decline in investment in the oil and gas sector in 2015.
1,"Labour market indicators suggest, in general, that the economy is operating close to potential."
0,There also remains a small probability of a disorderly resolution of global imbalances.
1,European policy-makers announced a number of new initiatives on 29 June designed to reinforce the monetary union and ease borrowing conditions for sovereigns.
1,"Together with exports, business investment is nonetheless expected to continue to provide significant support to the U.S. economic expansion over the projection horizon."
1,"Core inflation is expected to increase gradually over coming quarters, reaching 2 per cent by the middle of 2013 as the economy gradually absorbs the current small degree of slack, the growth of labour compensation remains moderate and inflation expectations stay well anchored."
0,"Consumer confidence, which recently fell in the immediate wake of hurricanes in the United States, is expected to recover."
1,"In the United States, new government spending plans, in addition to previously announced tax cuts, are expected to boost growth over the next few years."
0,"Nevertheless, growth is expected to soften in the coming quarters, mainly as a result of earlier policy measures targeting the housing and financial sectors and a smaller contribution from fiscal policy."
0,"Geopolitical events, such as the conflict in Iraq or a renewal of tensions in Libya, could lead to a significant supply disruption in oil markets."
1,Current estimates of the Bank's conventional measures of potential output and the output gap indicate that economic slack had largely disappeared by the end of the summer.
0,"In contrast, the level of business fixed investment is still very depressed."
1,"While real GDP is expected to grow at around 2 per cent, on average, in the first half of 2018, the Bank anticipates a swing in quarter-over-quarter growth rates."
1,Steady demand from emerging-market economies and limited increases in supply should nevertheless keep prices at levels that are relatively high by historical standards.
1,"Although spreads on U.S. corporate bonds have widened modestly since May, issuance has remained solid."
0,"Oil imports, however, especially of light crude, are expected to be increasingly displaced by growing U.S. production."
0,"In Japan, economic indicators were relatively solid before the Tohoku earthquake caused major destruction and disruptions to the economy."
0,A low level of inflation for the past three years has resulted in a significant downward adjustment of inflation expectations in Canada.
1,"With wage growth expected to stay at the more moderate levels seen recently, and with excess supply being gradually absorbed, both core and total CPI inflation are expected to return to 2 per cent in the third quarter of 2011."
1,GDP growth is projected to average 2 1/2 per cent in the second and third quarters and remain above potential output growth.
1,"For example, in Western Canada, wage gains have generally been higher than in the rest of the country, reflecting a greater prevalence of labour shortages in that region."
1,Consumer confidence has hovered near post-recession highs.
1,The balance of opinion on credit conditions in the Bank's Business Outlook Survey points to an easing over the past three months.
1,The positive reaction by financial markets to the measures contained in the federal budget also provided an important steadying influence.
0,The downward pressure on inflation arising from slack in the economy should diminish as this slack is gradually absorbed through 2004.
0,"Real GDP in the euro area decreased at an annual rate of 2.3 per cent in the fourth quarter of 2012, the largest drop since the 2008-09 recession."
0,Europe is in recession and recent indicators point to a continued contraction.
0,"The Canadian economy is evolving largely as expected, but the outlook needs to be viewed in the context of elevated policy uncertainty at the global level."
1,"As the temporary factors that spurred activity in the third quarter of 2016 dissipate, growth will moderate to average about 2 per cent over the fourth quarter of 2016 and the first quarter of 2017, underpinned by solid household consumption and fiscal infrastructure spending."
0,"Real GDP, after increasing at an annual rate of 5.2 per cent in the first half of 2002, grew at a rate of 2.6 per cent in the second half, somewhat below the Bank's estimate of the growth of production capacity of 3 per cent."
0,"Nonetheless, the average duration of unemployment and the proportion of involuntary part-time workers have remained at elevated levels, while average hours worked remain relatively low."
0,"In Japan, domestic demand has been more sluggish than expected in January and should continue to be restrained by tepid wage growth."
1,"Consumer spending is expected to grow at a moderate pace over the projection horizon, while residential investment declines further from historically high levels."
1,"Nevertheless, households and firms continue to hold high levels of money balances."
1,"Increased foreign demand and fiscal spending, as well as the effects of the past depreciation of the Canadian dollar, are expected to lift real GDP growth."
1,"In the oil and gas sector, a resumption of growth in investment spending is under way in the wake of significant adjustments to past declines in commodity prices."
0,The proportion of firms reporting labour shortages in the Bank's spring Business Outlook Survey also remained below its historical average.
1,"In the spring Business Outlook Survey from the Bank's regional offices, the percentage of firms reporting that they would have difficulty in meeting an unanticipated increase in demand remained above average."
1,"The Bank anticipates continued solid consumption, supported by accommodative monetary policy and higher federal government transfers, despite weakness in the energy-intensive provinces associated with the impact of the past decline in the terms of trade."
1,Global commodity prices remain elevated.
1,This reflected increasingly positive assessments of the fiscal situation for the provinces and for the federal government as well as heightened expectations of future declines in interest rates in the United States in response to the slowing of the U.S. economy.
1,"In the first two quarters of 1996, the volume of exports increased at an average annual rate of 2.4 per cent, while the volume of imports decreased by 0.9 per cent."
1,"In 2006, economic growth in Japan is expected to strengthen further, driven largely by domestic demand, before easing to a rate consistent with the growth of production capacity in subsequent years."
0,"The projected growth in exports is also weaker than in the April Report, in line with the more subdued outlook for foreign demand."
0,"At US$4.20 per million BTU, however, prices remain well below the average level of US$5.60 recorded over the past ten years."
1,"Overall, however, total export volumes should continue to expand because of improved Canadian competitiveness, arising from the recent currency depreciation and from Canada's good price and cost performance relative to its trading partners."
1,This substantial policy easing will help boost the growth of domestic demand in Japan over the projection horizon.
1,"In addition, potential tax cuts could provide a modest boost to consumption and investment growth, although the precise effects will depend on the timing, magnitude and distribution of any cuts."
1,"Overall, most businesses continue to characterize credit as easy or relatively easy to obtain."
0,This is less than was projected in the October Report and the last Update.
0,"In addition, China's financial system could come under stress from the anticipated buildup of financial imbalances as authorities put greater emphasis on short-term growth, which could generate broader spillovers to economic activity."
1,The large surpluses that have been evident recently would imply that projected growth in spending by all levels of government will be above projected revenue growth for a period of time.
1,"The pace of economic expansion picked up in the first half of 1997, largely as anticipated."
1,"Real GDP is expected to grow by 1.7 per cent in 2016, 2.3 per cent in 2017 and 2.0 per cent in 2018."
0,The percentage of firms reporting labour shortages in the Bank's spring survey fell to the lowest level in 10 years.
1,"However, the effects of this shock are being partly offset by positive developments elsewhere."
1,The scope for above-potential growth is greater in the United States than in Canada because of the larger amount of excess capacity in the United States.
0,"Growth in domestic demand will be constrained by the effects of fiscal consolidation, lingering concerns about public finances in the peripheral countries and higher oil prices."
0,U.S. economic growth is now projected to increase at a rate below that country's growth potential in the first three quarters of the year.
0,"Given the high degree of uncertainty around real-time estimates of the output gap, it is also possible that the level of economic slack is greater than currently estimated."
0,"U.S. regional banks are not as strong financially as the large money-centre banks, and are therefore more constrained in supplying credit to businesses and households."
1,"Higher debt levels have been partly matched by higher income levels, and with interest rates at very low levels, the debt-service ratio remains low by historical standards."
0,The recent decreases in commodity prices are likely to lead to further cutbacks in production at high-cost sites.
0,"In the euro area, domestic demand remains weak."
1,Considerable monetary policy stimulus remains in place in the United States and other advanced economies in response to continuing large excess supply gaps and persistent disinflationary pressures.
0,The real growth of government spending on goods and services is projected to decelerate and to average just over 3 per cent through 2010.
1,Core inflation is expected to converge to 2 per cent thereafter as excess supply is fully absorbed.
0,"Although there are some encouraging signs, it is likely that the long lags involved in re-establishing supply chains and sales networks, as well as continued competitiveness challenges, will weigh on the ability of Canadian firms to benefit from stronger growth abroad."
0,"Consequently, the projection for investment growth has been marked down since April, with a small negative impact on potential output."
1,Economic growth in EMEs is thus expected to be relatively modest through the first half of 2013 before gradually picking up as export markets strengthen somewhat and monetary and fiscal policies provide support.
1,"The economy is then expected to grow by 2.8 per cent in 2014 and by 2.7 per cent in 2015, well above the estimated growth of potential output."
0,"Oil and gas firms, pressed by a sharp reduction in cash flow caused by the downturn in energy prices, were planning further cuts in capital spending."
1,"India and Indonesia are benefiting from successful political transitions, and structural reforms in Mexico are fostering robust growth."
1,"For example, the year-over-year increase in the average hourly wage, excluding overtime, for permanent workers was 2.0 per cent in the third quarter of 1998."
0,This decline was not anticipated.
1,"Nevertheless, on average, the prices of other industrial commodities are expected to remain firm at high levels consistent with a solid pace of expansion among the major industrial countries."
1,"National employment growth has remained firm over the past year, although it has been concentrated in part-time employment."
1,"However, economic growth is expected to gain momentum over 2013-14, as the growth of exports to advanced economies recovers."
0,"As a result, there are greater downside than upside risks to production and investment stemming from oil price movements."
1,"Total CPI inflation in October and November averaged 2.2В per cent, slightly above the Bank's expectations in the October Report."
0,Information to date suggests that economic growth slowed somewhat further in the third quarter.
0,"In Japan, economic problems have continued unabated since the May Report, largely because efforts to revive the economy are constrained by underlying structural difficulties, including ongoing problems in the financial sector."
0,"With growing slack in the economy, and a lower assumed path for commodity prices, inflation pressures in Canada are projected to ease significantly relative to the July Update."
1,"Taking all of these factors into account, the recovery in capital spending over the near term is now projected to be slightly more robust"
0,"The increased bank funding spreads are expected to be further passed on to businesses and households, creating tighter credit conditions through the rest of 2008 that then begin to dissipate in 2009."
0,"The effects of a weaker U.S. outlook and the higher assumed Canadian dollar, combined with a modest tightening in credit conditions, more than offset the stronger momentum in domestic demand, bringing aggregate demand back into line with aggregate supply a little more quickly than projected in the July Update."
1,"Household credit also remains readily available at near-record low rates, owing in large part to exceptionally low long-term fixed mortgage rates."
1,"In the near term, households will have money saved on energy purchases to reallocate."
1,"In light of these and other developments, funding conditions have improved for European banks."
1,Housing market activity has been very strong in some segments of the national market.
1,"Japanese authorities have taken additional steps to stimulate growth and alleviate pressures on their currency, including further monetary and fiscal policy easing and the first intervention in foreign exchange markets in six years."
0,"First and foremost, the intensification of the global financial crisis in recent weeks has been reflected in severe strains in global money and credit markets and sharp falls and extreme volatility in global equity markets."
0,"In particular, the effects from the ongoing global retrenchment in the information and telecommunications sectors had become a much stronger force than was initially recognized."
1,"On 16 April, the Bank raised the target to 2.25 per cent, modestly reducing the amount of monetary stimulus in the economy, in the light of information that a robust recovery appears to be underway."
0,"Growth in other oil-importing EMEs slowed in 2015, reflecting the effects of lower prices for non-energy commodities, spillovers from China's slowdown and tighter financial conditions."
1,"However, it is also important not to lose sight of the positive elements supporting continued expansion of the Canadian economy - a declining public sector debt-to-GDP ratio, restructuring of the private sector, and low and stable inflation."
1,"Despite this evidence, a number of other indicators suggest that conditions remained tight in certain product and labour markets in the first three quarters of this year."
0,"In the July Update, the economy was seen as operating a bit below its capacity in mid-2005."
0,"Banks in a number of economies, such as the United States and the United Kingdom, have experienced a relatively modest rise in funding costs, while banks in the euro area are facing increased pressures."
0,Recent data suggest that underlying fundamentals for household spending have weakened over the past few months.
0,"Thus, the overall pace of economic expansion was somewhat slower than was expected in the last Report."
1,"In addition, exports of services continued to post positive growth in 2014."
1,"Growth in the narrow money aggregates has slowed somewhat in recent months from the very rapid pace recorded in early 2000, but it remains strong on a year-over-year basis."
1,"The favourable developments in Europe mainly reflect more robust household spending, buoyed by temporary government incentive programs for car purchases and substantial support from automatic stabilizers."
0,"Although corporate bond yields remain close to their historical lows, corporate credit spreads have widened, especially for high-yield issuers."
0,"Owing to significant excess capacity, policy interest rates in the major advanced economies remain at or near historic lows, and underlying inflation pressures are subdued."
1,"In addition, as the economy approaches full capacity, firm creation and business investment could rise by more than expected, and workers who have left the labour force or who were underemployed would be fully re-employed, boosting potential output over the projection period."
0,"The deterioration in industrial production in  Germany and France suggests that depressed demand from the peripheral countries is increasingly affecting activity in the core countries, especially business investment."
0,"Debt issuance by non-financial corporations remains difficult, and new debt issues are generally being priced at rates higher than indicative rates in secondary markets."
0,"The fiscal stimulus incorporated into the projection is now assumed to begin somewhat later than in the January projection, reflecting possible legislative challenges."
1,"Growth in both the emerging-market and European economies has accelerated, and the pace of the economic expansion in the United States has increased even further."
0,"While the degree of excess capacity has declined since the January Report, the Bank judges that in the first quarter of 2017 it remains material, between 1 1/4 and 1/4 per cent."
0,"Reflecting the ongoing weakness in activity in advanced economies, China's export growth has decelerated recently."
0,"However, bank funding costs have been edging up more recently, prompting some financial institutions to increase mortgage rates by about 5 to 15 basis points."
0,"Real GDP growth moderated sharply in the fourth quarter of last year, however, and is projected to average less than 2.0 per cent per year through 2013 as the impetus from the rebuilding of infrastructure wanes."
0,"A regional house price correction would have important adverse effects on residential investment, related consumption and real estate services in the affected regions."
1,"In Japan, activity related to reconstruction helped boost the growth of real GDP to 5.6 per cent in the third quarter of 2011."
1,"This reacceleration appeared to largely reflect transitory factors that boosted the demand for mortgage credit, notably the lagged effects of the surge in sales of existing homes in the fourth quarter of last year, as well as some pulling forward of activity related to recent changes to mortgage insurance regulations."
1,"Equities have rebounded, spreads on Canadian corporate bonds have declined significantly, and corporate bond issuance has picked up."
0,"These include elevated uncertainty about the global economic outlook, lower energy prices received by Canadian producers and the softness in domestic demand."
1,The positive trend in investment spending is expected to reassert itself in the second quarter of 2018.
0,"Growth is projected to decelerate gradually over the projection period, however, as tighter monetary and fiscal policies reduce excess demand and inflationary pressures."
0,"Over the projection horizon, residential investment as a share of GDP is expected to edge down."
0,"Canadian exports of automobiles in the second quarter of 1997 were adversely affected by temporary parts shortages, however."
0,This drop in core inflation reflected several unforeseen developments over the last six months.
1,"At the same time, the more robust profile for domestic demand is partly offset by a larger drag from net exports associated with a stronger US dollar."
1,"A large rebuilding of manufacturing inventories, following a drawdown in the previous quarter, also added significantly to growth."
0,Demand for Canadian exports could be weaker than expected if authorities in the United States do not smooth the path of fiscal consolidation to avoid the fiscal cliff or if the slowdown in emerging-market economies is greater than expected.
1,"New construction is forecast to contribute positively, particularly in Ontario, where housing demand has been outpacing supply."
0,"Total CPI inflation is also projected to be more subdued than was anticipated in July, mainly reflecting the lower profile for core inflation."
0,"Finally, aggregate prices have been restrained by two other factors: lower housing prices and lower costs for machinery and equipment because of falling computer prices."
0,"Productivity growth may edge down this year along with output growth, so unit labour costs may increase, but only modestly."
0,"Securitized markets nevertheless remain impaired, despite a number of private and public sector initiatives under way to revive them."
0,Residential investment remains very weak.
0,This slowdown in global economic growth reflects the weakening in the U.S. economy and the dislocations in global financial markets stemming from problems in the U.S. subprime-mortgage market.
1,"Meanwhile, exchange rates are helping to redistribute global demand."
0,Many respondents expecting inflation to be in the lower half of that range cited a lack of momentum in domestic demand and lower oil prices as the main drivers.
0,"And political developments in the Middle East may continue to affect crude oil prices, with possible repercussions for the global economy."
1,"In the services sector, travel services have benefited from the lower Canadian dollar and the resulting change in travel patterns."
0,"Similarly, expectations of low prices and competitiveness issues will weigh on activity in the mining and related sectors (particularly for intermediate metal products)."
0,"After growing at a healthy pace in the second half of 2013, the world economy experienced a sharp and broad-based slowdown in economic activity and trade in the first quarter of this year."
1,"The Bank's conventional measure of the output gap indicates that the economy was operating about 0.8 per cent above its production potential in the third quarter of 2007, slightly higher than projected in the July Update."
0,"Economic activity in the euro zone has not been as strong as expected, partly reflecting uncertainty concerning labour market and other structural reforms, as well as higher energy prices."
0,"Despite these encouraging developments, a material degree of slack persists in the labour market, as illustrated by the Bank's labour market indicator."
0,Price growth in other parts of Canada was much more subdued.
0,"Foreign banks operating in the United States have tightened approval standards on loans to U.S. corporations, while both U.S. and foreign banks tightened conditions on loans to banks headquartered in Europe and to non-financial firms with significant exposures to European economies."
1,Exchange rate movements are facilitating a realignment of global activity.
1,"Output in the four major European countries, which rose by an estimated 3 per cent during 1994, may increase by a similar rate this year."
0,"Uncertainty related to structural reform appears to have resulted in increased precautionary savings in significant parts of Europe, while in China the need to self-insure against health risks and to provide for education costs is leading households to save a very large proportion of their income gains."
1,The pace of U.S. economic activity is expected to improve gradually through 2013 and 2014.
1,"In the second quarter, real GDP growth is projected to begin to exceed potential growth, leading to a narrowing of the output gap."
0,EMEs with large stocks of debt denominated in foreign currencies remain particularly vulnerable to sudden shifts in market sentiment.
1,"A gradual recovery, initially supported by external demand, should then take hold."
1,The Bank expects further economic slack to be taken up through 1998.
0,"Meanwhile, in emerging-market economies, financial conditions have tightened, and market volatility has increased, partly in response to political uncertainty."
1,The U.S. economy appears to have expanded at a healthy pace in 2015.
0,This is also less than previously anticipated and reflects evidence suggesting considerably weaker inventory accumulation by businesses than in the second quarter.
0,"Some other U.S. assets, including real estate investment trusts, high-yield corporate debt and municipal bonds, have registered larger declines in prices."
1,"Consistent with this, the largest cumulative gains in actual and planned capital spending for 2004 and 2005 occurred in commodity-producing industries in response to the substantial rebound in global commodity prices and the expectation that these price gains would persist for some time."
1,"This has been most evident in Southeast Asia, where there have been signs of significant progress towards economic stabilization."
0,"Income from wages and salaries continued to fall, as did employment (by 9 per cent since last October in the mining, quarrying, and oil and gas extraction industries)."
1,A recovery in economic activity is also under way in Canada.
0,"Non-commodity exports have remained disappointingly weak in recent quarters, despite the strengthening U.S. economy over this period."
1,"However, a modest upward trend in the overall commodity price index should resume by mid-1997, which should support Canadian production."
1,Stronger-than-expected private demand in the United States is the most important upside risk to inflation in Canada.
0,"With the exception of government spending, all the major components of aggregate demand fell in the first quarter."
1,"Recent indicators suggest that the labour market has continued to improve gradually, in tandem with the turnaround in real GDP."
0,The intensification of the decline in the Canadian dollar and the rise in Canadian medium - and long-term interest rates signalled an undermining of the confidence of holders of Canadian dollar financial instruments.
1,"In contrast, monetary policy is projected to remain highly accommodative."
0,"In view of the recent sharp decline in world prices for energy and food, global consumer inflation likely peaked during the third quarter."
0,"Over the medium term, global macroeconomic imbalances continue to pose significant risks to the outlook."
1,The most recent indicators for spending and activity suggest that economic growth resumed in the third quarter but remained slightly below potential at about 2.5 per cent.
0,"With further increases in supplies and ongoing reductions in stocks by users, prices for pulp and paper may continue to decline over the near term."
1,"At the same time, expectations of continued strong demand for housing in North America for 2004 and a desire by U.S. lumber wholesalers to restore inventories to more normal levels contributed to a sharp rise in lumber prices."
0,"This base-case scenario assumes that the crisis in the euro area will be contained, although this assumption is clearly subject to downside risks."
1,"The European Central Bank (ECB) and the Bank of England have raised policy interest rates to counter the inflation risks from stronger demand and, in the case of the ECB, the decline in the external value of the euro."
1,"While monthly inflation has picked up markedly in the past six months, this is mainly the result of larger price increases in categories that are not believed to be affected by the degree of slack or competition in the Canadian economy."
1,"U.S. consumption is projected to grow at a steady pace of approximately 2 per cent through 2013, supported by a gradual recovery in the labour market that more than offsets the dampening effects of ongoing household balance-sheet repair and the drag on personal disposable income coming from fiscal consolidation."
0,"With the continuing large amount of excess supply in the Canadian economy, the outlook for the next half year is for inflation to remain in the lower part of the inflation-control target range."
0,"During this past summer, evidence had begun to accumulate that the economic slowdown in North America would be deeper and last longer than had previously been expected."
1,Wage rates are expected to rise at a moderate rate through 1998 because of low price inflation and continued excess supply in the labour market.
0,"With increased risks of layoffs, those households whose incomes rely on the oil sector will have greater incentives to build precautionary savings or pay down debt."
1,"For example, these pressures have resulted in marked increases in the prices of shelter and some services."
0,"However, there are remaining elements of unemployment and underemployment: the long-term unemployment rate is still relatively high, the youth participation rate has room to increase, and BOS respondents in the oil- and gas-producing regions continue to point to remaining labour market slack."
1,The growth outlook for most other regions is also modestly stronger than anticipated in the January Monetary Policy Report.
1,"Exports of non-energy commodities, such as lumber products, are also expected to strengthen."
0,"The weakness in household spending is mainly due to lower expected real incomes, stemming from the deterioration in labour market conditions, weaker terms of trade, and lower growth in potential output."
0,"The recession in the euro area is now expected to last longer and to be somewhat deeper than anticipated in the October Report, owing to tighter credit conditions, additional fiscal austerity measures and more negative confidence effects."
1,"Such advances may have boosted productivity in ways that are not readily measured, adding to global potential growth and thus implying that there is more excess capacity than is captured by standard estimates."
0,"The Bank continues to project, however, that the recovery in exports will be subdued relative to earlier global recoveries, with the higher level of the Canadian dollar assumed in this projection adding to long-standing competitiveness challenges."
1,Both external and domestic factors suggest that economic activity should expand faster in the second half of 1996 than was the case between mid-1995 and mid-1996.
0,A modest further appreciation of their real exchange rates should also help to restrain export growth.
1,The other major development internationally has been the sharp rise and volatility in world oil prices.
1,Economic growth in Canada resumed in the third quarter of 2009 and is expected to have picked up further in the fourth quarter.
0,"However, firms in a number of other sectors exposed to international trade are facing pressure from the appreciation of the Canadian dollar and from foreign competition."
0,New wage settlements have been running just above 1 per cent in the private sector and zero to negative in the public sector.
0,External demand for Canada's exports remains weak.
0,"Core CPI inflation averaged 1.5 per cent in the first eight months of 2004, below the Bank's 2 per cent inflation-control target."
1,"On the other hand, prices for grains and oilseeds are anticipated to remain strong for some time as a result of the surging demand for biofuels."
0,The U.S. Federal Reserve moved quickly to reduce official interest rates in the aftermath of the terrorist attacks.
1,The growth of business credit currently stands close to its 10-year average.
0,"At the same time, the weaker economic growth in the second quarter of 2006, combined with projected growth of 2 per cent in the third quarter (compared with a projection of 3 per cent in the July Update), implies that the level of activity in the third quarter was also somewhat lower than expected."
1,"With the significant improvement in Canada's terms of trade in the second half of 2005, the chain price index for GDP (a broad price measure of the goods and services produced in Canada) rose 4.1 per cent between the fourth quarter of 2004 and the fourth quarter of 2005."
1,"The pace of economic growth in Canada is expected to have accelerated to 3.3 per cent in the final quarter of 2009, with final domestic demand and exports continuing to grow rapidly and import growth moderating."
0,Some of the weakness in recent months may also be due to weather-related factors.
1,"The pickup in growth is driven largely by stronger consumption spending, assisted by the recent decline in oil prices, as well as a rebound in manufacturing production as imports of motor vehicle parts from Japan gradually return to normal."
0,This uncertainty is likely to weigh on the decisions of businesses and households for some time to come.
0,"While the Bank's projection for exports is cautious, there is a risk that exports will fall short of expectations, given continuing competitiveness challenges."
1,"Crude oil prices rebounded sharply earlier this year, mainly reflecting fears of supply disruptions in the event of an outbreak of hostilities in the Middle East."
1,"In the fourth quarter of 2016, growth has been revised up by 0.3 percentage points to 2.5 per cent."
1,"Nonetheless, total export volumes should continue to register solid gains because of Canada's improved competitiveness."
0,This suggests that labour markets are not as tight as would be indicated by the conventional measure of capacity output.
1,The measure is projected to surpass its pre-recession level during the second half of 2013.
1,"In part, this more favourable near-term outlook reflects temporary factors, such as the rebound in auto production and pent-up demand for housing."
1,"In particular, building materials, fabricated metal and non-metallic mineral products have posted robust growth in recent months."
0,"In contrast, the growth of government spending on goods and services lessened appreciably."
0,"As a result, the level of Canada's exports is not forecast to regain its pre-recession peak until the first half of 2014."
1,"The economy is expected to reach its production capacity in the third quarter of 2011, as projected in the October Report."
1,"Fundamental factors supporting the Canadian dollar against the U.S. dollar include a resilient domestic economy, favourable interest rate differentials, and firm commodity prices."
0,"While the terms of trade improved substantially in the 10-year period before oil prices began to decrease in the middle of 2014, about half of those gains have now been lost."
0,"As a result, Canada's terms of trade have deteriorated."
0,The negative effects of US tax reforms on Canadian investment have been introduced in this projection and are expected to subtract 0.5 per cent from the level of investment by the end of 2019.
0,Capital spending on electrical utilities in eastern Canada is also likely to fall back after being raised temporarily this year by the rebuilding of electrical transmission and distribution networks following last winter's ice storm.
1,"The Chinese economy is expected to grow by more than 9 per cent in each of the next two years, with an expanding share of private investment and consumption, and less reliance on government subsidies, public investment, and exports."
0,"Government bond yields have fallen despite higher inflation expectations, and there has been a marked depreciation of the yen."
1,And the contingency arrangements mentioned above should prevent significant movement in interest rates in response to year-end pressures.
0,"The announcements of stabilization measures by European authorities and the International Monetary Fund have helped to improve market conditions since then, but spreads on sovereign debt for the most-affected countries in the euro area remain considerably wider than at the time of the April Report, and overall financial conditions are tighter and more volatile."
0,"Core inflation is projected to moderate through 2012 to a level somewhat below 2 per cent, as excess supply persists and the effects of higher prices for food and clothing on year-over-year inflation unwind."
1,"On an annual average basis, growth in U.S. real GDP is expected to be 2.0 per cent in 2013, 3.1 per cent in 2014 and 3.3 per cent in 2015."
0,The U.S. slowdown has its roots in several factors.
1,And household credit again increased considerably.
1,These developments provide a favourable environment for future economic growth.
1,Monetary and fiscal stimulus is having positive effects.
0,"Indeed, corporate debt and equity issuance have effectively stopped."
0,"While European authorities have made some progress on reforms to address structural weaknesses and financial vulnerabilities, progress in Japan has been more limited, suggesting lower projected potential and actual output growth than previously assumed."
1,"It remains the Bank's view that after a first-half slowdown, economic growth will pick up in the second half of the year and in 2002."
0,Economic growth in Canada is expected to slow somewhat in the fourth quarter of this year and in the first half of 2003.
1,Developments in Mexico have also been positive.
1,The firmness in a range of housing market indicators in recent months reinforces this possibility.
1,"While there may be continued short-term volatility, commodity prices are projected to continue to increase as the global economy recovers in 2010 and 2011."
1,The 1997 forecast was marginally higher than six months earlier.
0,"The forces at play resulted in considerable volatility in monetary conditions over the past six months, and the Bank's monetary conditions index (MCI) has fluctuated over a relatively wide range."
0,"Although immediate risks have diminished, the policy challenges facing Europe remain considerable and a failure to contain the crisis remains the most serious risk facing the global and Canadian economies."
1,"In Canada, the economic expansion has been proceeding largely as expected in the April Report."
1,"Through the July-August period, there was a positive shift in sentiment towards North American currencies."
0,"These difficulties have been heightened by a lack of liquidity, a widespread process of deleveraging by financial institutions, and the deteriorating outlook for the U.S. economy."
0,"Another important downside risk is that the global recovery could be even more protracted than projected if self-sustaining growth in private demand, which will be required for a solid recovery, takes longer than expected to materialize."
1,"The Canadian economy has been expanding at a rate above its growth potential, with levels of activity now close to full production capacity, and there have been remarkable gains in employment."
0,"The euro-area composite Economic Sentiment Indicator (ESI) and the composite Purchasing Managers' Indexes both fell to near 3-year lows, and the ESIs for France and Germany have continued to slide."
1,"Net exports contribute only slightly to GDP growth over the projection period, restrained by the continued appreciation of the real effective exchange rate for the renminbi."
0,"More generally, there are risks around the resolution of global imbalances."
1,"This flow of data, as well as actions taken by central banks, has supported an improvement in financial conditions by alleviating markets' immediate concerns about the possibility of a pronounced slowdown."
1,"Over the projection, exports are anticipated to grow roughly in line with strengthening foreign demand."
